"source","image_relpath","filename","emotion_label","emotion_name"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000140_rm401965568_1944-9-25_2009_0.jpg","nm0000140_rm401965568_1944-9-25_2009_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000195_rm483825920_1950-9-21_2005_6.jpg","nm0000195_rm483825920_1950-9-21_2005_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001346_rm4270754816_1943-7-21_2003_2.jpg","nm0001346_rm4270754816_1943-7-21_2003_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001426_rm72982784_1943-12-31_2013_2.jpg","nm0001426_rm72982784_1943-12-31_2013_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000638_rm3048517632_1931-3-22_2006_6.jpg","nm0000638_rm3048517632_1931-3-22_2006_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005049_rm2884160768_1959-11-19_2014_2.jpg","nm0005049_rm2884160768_1959-11-19_2014_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000201_rm3513112832_1958-4-29_2013_6.jpg","nm0000201_rm3513112832_1958-4-29_2013_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001533_rm3101596416_1947-9-27_2002_7.jpg","nm0001533_rm3101596416_1947-9-27_2002_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0633604_rm593726976_1948-8-20_2008_6.jpg","nm0633604_rm593726976_1948-8-20_2008_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0867330_rm1855884800_1955-11-25_2005_7.jpg","nm0867330_rm1855884800_1955-11-25_2005_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000454_rm2224063488_1936-5-17_1986_0.jpg","nm0000454_rm2224063488_1936-5-17_1986_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000102_rm3474846208_1958-7-8_2013_5.jpg","nm0000102_rm3474846208_1958-7-8_2013_5.jpg","5","Neutral"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000313_rm3682113792_1949-12-4_2004_0.jpg","nm0000313_rm3682113792_1949-12-4_2004_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000102_rm3204696832_1958-7-8_2013_3.jpg","nm0000102_rm3204696832_1958-7-8_2013_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000422_rm4052588800_1952-6-20_2002_6.jpg","nm0000422_rm4052588800_1952-6-20_2002_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000151_rm1520875520_1937-6-1_2007_6.jpg","nm0000151_rm1520875520_1937-6-1_2007_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001015_rm619292160_1961-4-14_2011_0.jpg","nm0001015_rm619292160_1961-4-14_2011_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005246_rm158311680_1962-10-1_2012_0.jpg","nm0005246_rm158311680_1962-10-1_2012_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0569226_rm817748480_1950-7-11_2010_0.jpg","nm0569226_rm817748480_1950-7-11_2010_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000545_rm2412419328_1945-7-26_2005_6.jpg","nm0000545_rm2412419328_1945-7-26_2005_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000564_rm1002018816_1932-8-2_2007_7.jpg","nm0000564_rm1002018816_1932-8-2_2007_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000168_rm3369243648_1948-12-21_2008_0.jpg","nm0000168_rm3369243648_1948-12-21_2008_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0799777_rm4119521792_1955-1-9_2015_3.jpg","nm0799777_rm4119521792_1955-1-9_2015_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001015_rm1928503808_1961-4-14_2011_6.jpg","nm0001015_rm1928503808_1961-4-14_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0633604_rm2852957184_1948-8-20_2008_7.jpg","nm0633604_rm2852957184_1948-8-20_2008_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001143_rm165017088_1965-8-19_2015_6.jpg","nm0001143_rm165017088_1965-8-19_2015_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0004883_rm2123292416_1963-9-25_2013_0.jpg","nm0004883_rm2123292416_1963-9-25_2013_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000560_rm3367671808_1941-2-8_2006_1.jpg","nm0000560_rm3367671808_1941-2-8_2006_1.jpg","1","Contempt"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001748_rm2596706560_1943-7-3_1998_6.jpg","nm0001748_rm2596706560_1943-7-3_1998_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000302_rm727352576_1944-9-13_2004_6.jpg","nm0000302_rm727352576_1944-9-13_2004_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000800_rm20087808_1949-10-4_2009_3.jpg","nm0000800_rm20087808_1949-10-4_2009_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0322513_rm715577856_1961-6-24_2011_6.jpg","nm0322513_rm715577856_1961-6-24_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000511_rm1599589888_1934-4-24_2009_7.jpg","nm0000511_rm1599589888_1934-4-24_2009_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000168_rm2494095104_1948-12-21_2008_0.jpg","nm0000168_rm2494095104_1948-12-21_2008_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000102_rm1692390656_1958-7-8_2013_6.jpg","nm0000102_rm1692390656_1958-7-8_2013_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000553_rm2531436800_1952-6-7_2012_0.jpg","nm0000553_rm2531436800_1952-6-7_2012_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001096_rm2403857664_1944-3-21_2014_7.jpg","nm0001096_rm2403857664_1944-3-21_2014_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000928_rm2818409216_1955-6-6_2010_2.jpg","nm0000928_rm2818409216_1955-6-6_2010_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001424_rm113219584_1944-10-14_1999_7.jpg","nm0001424_rm113219584_1944-10-14_1999_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005575_rm2135736832_1964-3-30_2014_0.jpg","nm0005575_rm2135736832_1964-3-30_2014_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000142_rm811511808_1930-5-31_1985_0.jpg","nm0000142_rm811511808_1930-5-31_1985_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000228_rm2673575936_1959-7-26_2009_6.jpg","nm0000228_rm2673575936_1959-7-26_2009_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000141_rm3978753024_1960-8-7_2015_6.jpg","nm0000141_rm3978753024_1960-8-7_2015_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0936762_rm2343877120_1942-1-27_2002_7.jpg","nm0936762_rm2343877120_1942-1-27_2002_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000177_rm3341457664_1947-10-24_1997_6.jpg","nm0000177_rm3341457664_1947-10-24_1997_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001822_rm1881185536_1930-2-10_2005_0.jpg","nm0001822_rm1881185536_1930-2-10_2005_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0722631_rm1758242560_1963-12-19_2013_6.jpg","nm0722631_rm1758242560_1963-12-19_2013_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000215_rm3798448896_1946-10-4_2006_7.jpg","nm0000215_rm3798448896_1946-10-4_2006_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0075359_rm2933184000_1955-12-16_2010_6.jpg","nm0075359_rm2933184000_1955-12-16_2010_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000125_rm1814804736_1930-8-25_2000_6.jpg","nm0000125_rm1814804736_1930-8-25_2000_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0411964_rm863148288_1957-8-15_2007_6.jpg","nm0411964_rm863148288_1957-8-15_2007_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000216_rm2729023744_1947-7-30_2002_6.jpg","nm0000216_rm2729023744_1947-7-30_2002_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001354_rm2900482304_1953-2-9_2013_0.jpg","nm0001354_rm2900482304_1953-2-9_2013_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000631_rm928036096_1937-11-30_2012_1.jpg","nm0000631_rm928036096_1937-11-30_2012_1.jpg","1","Contempt"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000367_rm3376855552_1948-12-27_1998_1.jpg","nm0000367_rm3376855552_1948-12-27_1998_1.jpg","1","Contempt"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0300064_rm4225300224_1904-5-17_1964_6.jpg","nm0300064_rm4225300224_1904-5-17_1964_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000047_rm1581239808_1934-9-20_2014_5.jpg","nm0000047_rm1581239808_1934-9-20_2014_5.jpg","5","Neutral"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000158_rm2605161216_1956-7-9_2006_6.jpg","nm0000158_rm2605161216_1956-7-9_2006_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000095_rm3955356672_1935-12-1_2015_0.jpg","nm0000095_rm3955356672_1935-12-1_2015_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000609_rm2240186624_1959-5-12_2009_2.jpg","nm0000609_rm2240186624_1959-5-12_2009_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0913822_rm3724004864_1959-10-21_2014_0.jpg","nm0913822_rm3724004864_1959-10-21_2014_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0064769_rm3536620544_1950-8-12_2005_6.jpg","nm0064769_rm3536620544_1950-8-12_2005_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0636562_rm214403328_1954-11-13_2009_0.jpg","nm0636562_rm214403328_1954-11-13_2009_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0265670_rm1451670016_1949-6-10_2004_0.jpg","nm0265670_rm1451670016_1949-6-10_2004_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000093_rm1962910720_1963-12-18_2013_5.jpg","nm0000093_rm1962910720_1963-12-18_2013_5.jpg","5","Neutral"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000156_rm1448188160_1952-10-22_2007_3.jpg","nm0000156_rm1448188160_1952-10-22_2007_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000128_rm4032034304_1964-4-7_2014_6.jpg","nm0000128_rm4032034304_1964-4-7_2014_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000489_rm872725248_1922-5-27_2002_6.jpg","nm0000489_rm872725248_1922-5-27_2002_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000545_rm3893477120_1945-7-26_2010_2.jpg","nm0000545_rm3893477120_1945-7-26_2010_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001845_rm2934945792_1961-7-15_2011_7.jpg","nm0001845_rm2934945792_1961-7-15_2011_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000163_rm228830208_1937-8-8_2012_6.jpg","nm0000163_rm228830208_1937-8-8_2012_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0606487_rm490920704_1963-4-8_2013_0.jpg","nm0606487_rm490920704_1963-4-8_2013_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0364711_rm1723302144_1949-10-20_2004_3.jpg","nm0364711_rm1723302144_1949-10-20_2004_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0759898_rm2449785856_1960-0-0_2014_6.jpg","nm0759898_rm2449785856_1960-0-0_2014_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001845_rm2255272704_1961-7-15_2011_3.jpg","nm0001845_rm2255272704_1961-7-15_2011_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000230_rm2762259200_1946-7-6_2006_0.jpg","nm0000230_rm2762259200_1946-7-6_2006_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0799777_rm596371968_1955-1-9_2015_3.jpg","nm0799777_rm596371968_1955-1-9_2015_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0633604_rm346918400_1948-8-20_2008_3.jpg","nm0633604_rm346918400_1948-8-20_2008_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000299_rm215595520_1956-7-31_2011_0.jpg","nm0000299_rm215595520_1956-7-31_2011_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0002091_rm3534549248_1940-10-19_2015_7.jpg","nm0002091_rm3534549248_1940-10-19_2015_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000093_rm157656832_1963-12-18_2013_5.jpg","nm0000093_rm157656832_1963-12-18_2013_5.jpg","5","Neutral"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000102_rm3298599424_1958-7-8_2013_0.jpg","nm0000102_rm3298599424_1958-7-8_2013_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005575_rm1967964672_1964-3-30_2014_3.jpg","nm0005575_rm1967964672_1964-3-30_2014_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000458_rm3760828416_1950-3-20_2005_6.jpg","nm0000458_rm3760828416_1950-3-20_2005_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000347_rm3392900608_1946-4-19_1996_0.jpg","nm0000347_rm3392900608_1946-4-19_1996_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000127_rm4021402112_1939-8-2_1994_1.jpg","nm0000127_rm4021402112_1939-8-2_1994_1.jpg","1","Contempt"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001780_rm2214508800_1953-8-27_2008_6.jpg","nm0001780_rm2214508800_1953-8-27_2008_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0002138_rm4013529088_1946-2-14_1996_7.jpg","nm0002138_rm4013529088_1946-2-14_1996_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0827663_rm1086574848_1957-8-28_2012_7.jpg","nm0827663_rm1086574848_1957-8-28_2012_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000638_rm3114833920_1931-3-22_2006_6.jpg","nm0000638_rm3114833920_1931-3-22_2006_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000560_rm481073408_1941-2-8_2006_6.jpg","nm0000560_rm481073408_1941-2-8_2006_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000693_rm4253136128_1947-6-24_2012_0.jpg","nm0000693_rm4253136128_1947-6-24_2012_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000293_rm1469026048_1959-4-17_2009_6.jpg","nm0000293_rm1469026048_1959-4-17_2009_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000216_rm2031135488_1947-7-30_2012_2.jpg","nm0000216_rm2031135488_1947-7-30_2012_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000134_rm1735234560_1943-8-17_2008_6.jpg","nm0000134_rm1735234560_1943-8-17_2008_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000078_rm797356800_1907-5-26_1972_6.jpg","nm0000078_rm797356800_1907-5-26_1972_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005052_rm1126674432_1952-8-26_2002_6.jpg","nm0005052_rm1126674432_1952-8-26_2002_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000102_rm1705945856_1958-7-8_2013_0.jpg","nm0000102_rm1705945856_1958-7-8_2013_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005216_rm825864448_1961-8-5_2011_6.jpg","nm0005216_rm825864448_1961-8-5_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000148_rm2186975488_1942-7-13_2002_0.jpg","nm0000148_rm2186975488_1942-7-13_2002_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001824_rm2339683840_1961-8-25_2011_6.jpg","nm0001824_rm2339683840_1961-8-25_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001015_rm2012389888_1961-4-14_2011_6.jpg","nm0001015_rm2012389888_1961-4-14_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000148_rm1530760704_1942-7-13_1997_3.jpg","nm0000148_rm1530760704_1942-7-13_1997_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000323_rm2371848960_1933-3-14_2008_6.jpg","nm0000323_rm2371848960_1933-3-14_2008_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005078_rm2665986048_1941-6-2_2011_7.jpg","nm0005078_rm2665986048_1941-6-2_2011_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0148516_rm3489988096_1964-6-3_2014_6.jpg","nm0148516_rm3489988096_1964-6-3_2014_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000398_rm1237091840_1946-11-6_2006_0.jpg","nm0000398_rm1237091840_1946-11-6_2006_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000836_rm711194368_1954-10-9_2014_6.jpg","nm0000836_rm711194368_1954-10-9_2014_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000129_rm1346350080_1962-7-3_2012_0.jpg","nm0000129_rm1346350080_1962-7-3_2012_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001831_rm431012352_1941-7-29_1991_3.jpg","nm0001831_rm431012352_1941-7-29_1991_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001075_rm455314944_1941-10-10_1991_2.jpg","nm0001075_rm455314944_1941-10-10_1991_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000375_rm598274560_1965-4-4_2015_0.jpg","nm0000375_rm598274560_1965-4-4_2015_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001696_rm2257508352_1958-1-4_2013_7.jpg","nm0001696_rm2257508352_1958-1-4_2013_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000237_rm2320930816_1954-2-18_2004_1.jpg","nm0000237_rm2320930816_1954-2-18_2004_1.jpg","1","Contempt"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000323_rm2242287872_1933-3-14_2003_7.jpg","nm0000323_rm2242287872_1933-3-14_2003_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001624_rm3944582400_1960-1-12_2010_0.jpg","nm0001624_rm3944582400_1960-1-12_2010_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000188_rm1039112448_1945-8-14_2005_3.jpg","nm0000188_rm1039112448_1945-8-14_2005_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000186_rm3222575872_1946-1-20_2001_6.jpg","nm0000186_rm3222575872_1946-1-20_2001_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000059_rm2835133184_1907-5-22_1972_1.jpg","nm0000059_rm2835133184_1907-5-22_1972_1.jpg","1","Contempt"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000427_rm1763281408_1949-5-26_2004_0.jpg","nm0000427_rm1763281408_1949-5-26_2004_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000602_rm546740480_1936-8-18_2001_3.jpg","nm0000602_rm546740480_1936-8-18_2001_3.jpg","3","Fear"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000095_rm46658560_1935-12-1_2015_6.jpg","nm0000095_rm46658560_1935-12-1_2015_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001851_rm2870327808_1948-12-6_2003_2.jpg","nm0001851_rm2870327808_1948-12-6_2003_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001648_rm4035819776_1946-2-5_2011_6.jpg","nm0001648_rm4035819776_1946-2-5_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000302_rm811238656_1944-9-13_2004_6.jpg","nm0000302_rm811238656_1944-9-13_2004_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0005049_rm1878377984_1959-11-19_2014_7.jpg","nm0005049_rm1878377984_1959-11-19_2014_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0004883_rm225029376_1963-9-25_2013_6.jpg","nm0004883_rm225029376_1963-9-25_2013_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000553_rm3597904384_1952-6-7_2012_0.jpg","nm0000553_rm3597904384_1952-6-7_2012_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001617_rm3062081280_1962-2-17_2012_0.jpg","nm0001617_rm3062081280_1962-2-17_2012_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0256237_rm746557184_1954-9-7_2004_2.jpg","nm0256237_rm746557184_1954-9-7_2004_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000264_rm1121224704_1949-9-25_2009_6.jpg","nm0000264_rm1121224704_1949-9-25_2009_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000335_rm2189199872_1947-3-19_2007_6.jpg","nm0000335_rm2189199872_1947-3-19_2007_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000060_rm613010944_1916-4-5_1966_0.jpg","nm0000060_rm613010944_1916-4-5_1966_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000513_rm4148926976_1950-3-13_2005_7.jpg","nm0000513_rm4148926976_1950-3-13_2005_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0795723_rm4130335232_1958-4-4_2013_6.jpg","nm0795723_rm4130335232_1958-4-4_2013_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001127_rm1936046336_1956-3-13_2011_0.jpg","nm0001127_rm1936046336_1956-3-13_2011_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001492_rm2036171264_1959-2-22_2009_2.jpg","nm0001492_rm2036171264_1959-2-22_2009_2.jpg","2","Disgust"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001845_rm820034304_1961-7-15_2011_6.jpg","nm0001845_rm820034304_1961-7-15_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000102_rm2777477120_1958-7-8_2013_6.jpg","nm0000102_rm2777477120_1958-7-8_2013_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0001845_rm3281500160_1961-7-15_2011_6.jpg","nm0001845_rm3281500160_1961-7-15_2011_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0170306_rm1610073600_1964-5-13_2014_7.jpg","nm0170306_rm1610073600_1964-5-13_2014_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0740264_rm3196825088_1955-4-6_2010_7.jpg","nm0740264_rm3196825088_1955-4-6_2010_7.jpg","7","Surprise"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000598_rm761760000_1954-4-9_2009_0.jpg","nm0000598_rm761760000_1954-4-9_2009_0.jpg","0","Anger"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000633_rm3491921920_1945-1-29_2010_6.jpg","nm0000633_rm3491921920_1945-1-29_2010_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0075359_rm2854519040_1955-12-16_2010_6.jpg","nm0075359_rm2854519040_1955-12-16_2010_6.jpg","6","Sadness"
"imdb","Cleaned_IMDBFace_Dataset_AllAge/train/nm0000980_rm2793573120_1949-5-24_2009_3.jpg","nm0000980_rm2793573120_1949-5-24_2009_3.jpg","3","Fear"
